StockExchange,Stock,StockTicker,Date,Open,High,Low,Close,AdjClose,Volume
OTC,AAC Technologies Holdings,AACAF,4/21/2020,4.9,4.9,4.9,4.9,4.82, -   
OTC,AAC Technologies Holdings,AACAF,4/22/2020,4.9,4.9,4.9,4.9,4.82, -   
OTC,AAC Technologies Holdings,AACAF,4/23/2020,4.83,4.83,4.83,4.83,4.75,200
OTC,AAC Technologies Holdings,AACAF,4/24/2020,4.9,4.94,4.9,4.94,4.86,2100
OTC,AAC Technologies Holdings,AACAF,4/27/2020,4.94,4.94,4.94,4.94,4.86, -   
OTC,AAC Technologies Holdings,AACAF,4/28/2020,4.94,4.94,4.94,4.94,4.86,65500
OTC,AAC Technologies Holdings,AACAF,4/29/2020,4.94,4.94,4.94,4.94,4.86, -   
OTC,AAC Technologies Holdings,AACAF,4/30/2020,4.83,4.91,4.83,4.91,4.83,400
OTC,AAC Technologies Holdings,AACAF,5/1/2020,4.91,4.91,4.91,4.91,4.83, -   
OTC,AAC Technologies Holdings,AACAF,5/4/2020,4.52,4.52,4.52,4.52,4.45,500
OTC,AAC Technologies Holdings,AACAF,5/5/2020,4.52,4.52,4.52,4.52,4.45, -   
OTC,AAC Technologies Holdings,AACAF,5/6/2020,4.52,4.52,4.52,4.52,4.45, -   
OTC,AAC Technologies Holdings,AACAF,5/7/2020,4.52,4.52,4.52,4.52,4.45, -   
OTC,AAC Technologies Holdings,AACAF,5/8/2020,4.52,4.52,4.52,4.52,4.45, -   
OTC,AAC Technologies Holdings,AACAF,5/11/2020,4.52,4.52,4.52,4.52,4.45, -   
OTC,AAC Technologies Holdings,AACAF,5/12/2020,4.52,4.52,4.52,4.52,4.45, -   
OTC,AAC Technologies Holdings,AACAF,5/13/2020,4.52,4.52,4.52,4.52,4.45, -   
OTC,AAC Technologies Holdings,AACAF,5/14/2020,4.52,4.52,4.52,4.52,4.45, -   
OTC,AAC Technologies Holdings,AACAF,5/15/2020,5.35,5.35,5.35,5.35,5.26,5500
OTC,AAC Technologies Holdings,AACAF,5/18/2020,5.24,5.31,5.24,5.31,5.22,900
OTC,AAC Technologies Holdings,AACAF,5/19/2020,5.31,5.31,5.31,5.31,5.22, -   
OTC,AAC Technologies Holdings,AACAF,5/20/2020,5.31,5.31,5.31,5.31,5.22, -   
OTC,AAC Technologies Holdings,AACAF,5/21/2020,5.31,5.31,5.31,5.31,5.22, -   
OTC,AAC Technologies Holdings,AACAF,5/22/2020,5.31,5.31,5.31,5.31,5.22, -   
OTC,AAC Technologies Holdings,AACAF,5/26/2020,5.31,5.31,5.31,5.31,5.22, -   
OTC,AAC Technologies Holdings,AACAF,5/27/2020,5.31,5.31,5.31,5.31,5.22,11000
OTC,AAC Technologies Holdings,AACAF,5/28/2020,5.31,5.31,5.31,5.31,5.22, -   
OTC,AAC Technologies Holdings,AACAF,5/29/2020,5.31,5.31,5.31,5.31,5.22, -   
OTC,AAC Technologies Holdings,AACAF,6/1/2020,5.31,5.31,5.31,5.31,5.22, -   
OTC,AAC Technologies Holdings,AACAF,6/2/2020,5.31,5.31,5.31,5.31,5.22, -   
OTC,AAC Technologies Holdings,AACAF,6/3/2020,5.31,5.31,5.31,5.31,5.22, -   
OTC,AAC Technologies Holdings,AACAF,6/4/2020,5.31,5.31,5.31,5.31,5.22, -   
OTC,AAC Technologies Holdings,AACAF,6/5/2020,5.31,5.31,5.31,5.31,5.22, -   
OTC,AAC Technologies Holdings,AACAF,6/8/2020,5.31,5.31,5.31,5.31,5.22, -   
OTC,AAC Technologies Holdings,AACAF,6/9/2020,5.31,5.31,5.31,5.31,5.22, -   
OTC,AAC Technologies Holdings,AACAF,6/10/2020,5.31,5.31,5.31,5.31,5.22, -   
OTC,AAC Technologies Holdings,AACAF,6/11/2020,5.31,5.31,5.31,5.31,5.22, -   
OTC,AAC Technologies Holdings,AACAF,6/12/2020,5.31,5.31,5.31,5.31,5.22, -   
OTC,AAC Technologies Holdings,AACAF,6/15/2020,5.31,5.31,5.31,5.31,5.22, -   
OTC,AAC Technologies Holdings,AACAF,6/16/2020,5.46,5.46,5.46,5.46,5.37,200
OTC,AAC Technologies Holdings,AACAF,6/17/2020,5.46,5.46,5.46,5.46,5.37, -   
OTC,AAC Technologies Holdings,AACAF,6/18/2020,5.46,5.46,5.46,5.46,5.37,100
OTC,AAC Technologies Holdings,AACAF,6/19/2020,5.46,5.46,5.46,5.46,5.37, -   
OTC,AAC Technologies Holdings,AACAF,6/22/2020,5.46,5.46,5.46,5.46,5.37, -   
OTC,AAC Technologies Holdings,AACAF,6/23/2020,5.46,5.46,5.46,5.46,5.37, -   
OTC,AAC Technologies Holdings,AACAF,6/24/2020,5.46,5.46,5.46,5.46,5.37, -   
OTC,AAC Technologies Holdings,AACAF,6/25/2020,5.46,5.46,5.46,5.46,5.37, -   
OTC,AAC Technologies Holdings,AACAF,6/26/2020,5.46,5.46,5.46,5.46,5.37, -   
OTC,AAC Technologies Holdings,AACAF,6/29/2020,5.46,5.46,5.46,5.46,5.37, -   
OTC,AAC Technologies Holdings,AACAF,6/30/2020,5.46,5.46,5.46,5.46,5.37, -   
OTC,AAC Technologies Holdings,AACAF,7/1/2020,5.46,5.46,5.46,5.46,5.37, -   
OTC,AAC Technologies Holdings,AACAF,7/2/2020,5.46,5.46,5.46,5.46,5.37, -   
OTC,AAC Technologies Holdings,AACAF,7/6/2020,5.46,5.46,5.46,5.46,5.37, -   
OTC,AAC Technologies Holdings,AACAF,7/7/2020,5.46,5.46,5.46,5.46,5.37, -   
OTC,AAC Technologies Holdings,AACAF,7/8/2020,5.46,5.46,5.46,5.46,5.37, -   
OTC,AAC Technologies Holdings,AACAF,7/9/2020,7.78,7.78,7.78,7.78,7.65,1000
OTC,AAC Technologies Holdings,AACAF,7/10/2020,7.78,7.78,7.78,7.78,7.65, -   
OTC,AAC Technologies Holdings,AACAF,7/13/2020,7.78,7.78,7.78,7.78,7.65, -   
OTC,AAC Technologies Holdings,AACAF,7/14/2020,7.78,7.78,7.78,7.78,7.65, -   
OTC,AAC Technologies Holdings,AACAF,7/15/2020,7.78,7.78,7.78,7.78,7.65, -   
OTC,AAC Technologies Holdings,AACAF,7/16/2020,6.83,6.83,6.83,6.83,6.72,100
OTC,AAC Technologies Holdings,AACAF,7/17/2020,6.83,6.83,6.83,6.83,6.72, -   
OTC,AAC Technologies Holdings,AACAF,7/20/2020,6.83,6.83,6.83,6.83,6.72, -   
OTC,AAC Technologies Holdings,AACAF,7/21/2020,6.83,6.83,6.83,6.83,6.72, -   
OTC,AAC Technologies Holdings,AACAF,7/22/2020,6.91,6.98,6.91,6.98,6.87,2200
OTC,AAC Technologies Holdings,AACAF,7/23/2020,6.98,6.98,6.98,6.98,6.87, -   
OTC,AAC Technologies Holdings,AACAF,7/24/2020,7.12,7.12,7.12,7.12,7,500
OTC,AAC Technologies Holdings,AACAF,7/27/2020,7.12,7.12,7.12,7.12,7, -   
OTC,AAC Technologies Holdings,AACAF,7/28/2020,7.12,7.12,7.12,7.12,7, -   
OTC,AAC Technologies Holdings,AACAF,7/29/2020,7.12,7.12,7.12,7.12,7, -   
OTC,AAC Technologies Holdings,AACAF,7/30/2020,7.12,7.12,7.12,7.12,7, -   
OTC,AAC Technologies Holdings,AACAF,7/31/2020,7.82,7.82,7.82,7.82,7.69,500
OTC,AAC Technologies Holdings,AACAF,8/3/2020,7.82,7.82,7.82,7.82,7.69, -   
OTC,AAC Technologies Holdings,AACAF,8/4/2020,7.9,7.9,7.84,7.84,7.71,1500
OTC,AAC Technologies Holdings,AACAF,8/5/2020,8.03,8.09,8.01,8.09,7.96,600
OTC,AAC Technologies Holdings,AACAF,8/6/2020,8.09,8.09,8.09,8.09,7.96, -   
OTC,AAC Technologies Holdings,AACAF,8/7/2020,8.09,8.09,8.09,8.09,7.96, -   
OTC,AAC Technologies Holdings,AACAF,8/10/2020,8.09,8.09,8.09,8.09,7.96, -   
OTC,AAC Technologies Holdings,AACAF,8/11/2020,8.09,8.09,8.09,8.09,7.96,10300
OTC,AAC Technologies Holdings,AACAF,8/12/2020,7.37,7.37,7.33,7.33,7.21,1000
OTC,AAC Technologies Holdings,AACAF,8/13/2020,7.33,7.33,7.33,7.33,7.21, -   
OTC,AAC Technologies Holdings,AACAF,8/14/2020,7.33,7.33,7.33,7.33,7.21, -   
OTC,AAC Technologies Holdings,AACAF,8/17/2020,7.33,7.33,7.33,7.33,7.21, -   
OTC,AAC Technologies Holdings,AACAF,8/18/2020,7.33,7.33,7.33,7.33,7.21, -   
OTC,AAC Technologies Holdings,AACAF,8/19/2020,7.33,7.33,7.33,7.33,7.21, -   
OTC,AAC Technologies Holdings,AACAF,8/20/2020,7.33,7.33,7.33,7.33,7.21, -   
OTC,AAC Technologies Holdings,AACAF,8/21/2020,7.33,7.33,7.33,7.33,7.21, -   
OTC,AAC Technologies Holdings,AACAF,8/24/2020,7.33,7.33,7.33,7.33,7.21, -   
OTC,AAC Technologies Holdings,AACAF,8/25/2020,7.33,7.33,7.33,7.33,7.21, -   
OTC,AAC Technologies Holdings,AACAF,8/26/2020,6.12,6.12,6.12,6.12,6.02,8500
OTC,AAC Technologies Holdings,AACAF,8/27/2020,6.12,6.12,6.12,6.12,6.02, -   
OTC,AAC Technologies Holdings,AACAF,8/28/2020,6.12,6.12,6.12,6.12,6.02, -   
OTC,AAC Technologies Holdings,AACAF,8/31/2020,6.12,6.12,6.12,6.12,6.02, -   
OTC,AAC Technologies Holdings,AACAF,9/1/2020,6.12,6.12,6.12,6.12,6.02, -   
OTC,AAC Technologies Holdings,AACAF,9/2/2020,6.12,6.12,6.12,6.12,6.02, -   
OTC,AAC Technologies Holdings,AACAF,9/3/2020,6.12,6.12,6.12,6.12,6.02, -   
OTC,AAC Technologies Holdings,AACAF,9/4/2020,6.12,6.12,6.12,6.12,6.02, -   
OTC,AAC Technologies Holdings,AACAF,9/8/2020,6.12,6.12,6.12,6.12,6.02, -   
OTC,AAC Technologies Holdings,AACAF,9/9/2020,6.23,6.23,6.06,6.06,6.06,400
OTC,AAC Technologies Holdings,AACAF,9/10/2020,6.06,6.06,6.06,6.06,6.06, -   
OTC,AAC Technologies Holdings,AACAF,9/11/2020,6.06,6.06,6.06,6.06,6.06, -   
OTC,AAC Technologies Holdings,AACAF,9/14/2020,6.06,6.06,6.06,6.06,6.06,100
OTC,AAC Technologies Holdings,AACAF,9/15/2020,5.87,5.87,5.87,5.87,5.87,200
OTC,AAC Technologies Holdings,AACAF,9/16/2020,5.87,5.87,5.87,5.87,5.87, -   
OTC,AAC Technologies Holdings,AACAF,9/17/2020,5.87,5.87,5.87,5.87,5.87, -   
OTC,AAC Technologies Holdings,AACAF,9/18/2020,5.87,5.87,5.87,5.87,5.87, -   
OTC,AAC Technologies Holdings,AACAF,9/21/2020,5.87,5.87,5.87,5.87,5.87, -   
OTC,AAC Technologies Holdings,AACAF,9/22/2020,5.87,5.87,5.87,5.87,5.87, -   
OTC,AAC Technologies Holdings,AACAF,9/23/2020,5.55,5.55,5.55,5.55,5.55,600
OTC,AAC Technologies Holdings,AACAF,9/24/2020,5.55,5.55,5.55,5.55,5.55, -   
OTC,AAC Technologies Holdings,AACAF,9/25/2020,5.55,5.55,5.55,5.55,5.55, -   
OTC,AAC Technologies Holdings,AACAF,9/28/2020,5.55,5.55,5.55,5.55,5.55, -   
OTC,AAC Technologies Holdings,AACAF,9/29/2020,5.55,5.55,5.55,5.55,5.55, -   
OTC,AAC Technologies Holdings,AACAF,9/30/2020,5.55,5.55,5.55,5.55,5.55, -   
OTC,AAC Technologies Holdings,AACAF,10/1/2020,5.55,5.55,5.55,5.55,5.55, -   
OTC,AAC Technologies Holdings,AACAF,10/2/2020,5.55,5.55,5.55,5.55,5.55, -   
OTC,AAC Technologies Holdings,AACAF,10/5/2020,5.28,5.28,5.28,5.28,5.28,500
OTC,Infineon Technologies AG,IFNNY,10/7/2019,17.74,17.87,17.69,17.73,17.5,190200
OTC,Infineon Technologies AG,IFNNY,10/8/2019,17.07,17.23,16.73,17.04,16.82,143600
OTC,Infineon Technologies AG,IFNNY,10/9/2019,17.5,17.5,17.4,17.43,17.21,111200
OTC,Infineon Technologies AG,IFNNY,10/10/2019,17.42,17.91,17.42,17.78,17.55,1414000
OTC,Infineon Technologies AG,IFNNY,10/11/2019,18.45,18.79,18.44,18.75,18.51,243800
OTC,Infineon Technologies AG,IFNNY,10/14/2019,18.26,18.42,18.22,18.39,18.16,117100
OTC,Infineon Technologies AG,IFNNY,10/15/2019,18.54,18.97,18.52,18.81,18.57,153100
OTC,Infineon Technologies AG,IFNNY,10/16/2019,18.56,18.56,18.28,18.3,18.07,109800
OTC,Infineon Technologies AG,IFNNY,10/17/2019,18.58,18.6,18.26,18.41,18.18,362000
OTC,Infineon Technologies AG,IFNNY,10/18/2019,18.3,18.32,18.03,18.23,18,84200
OTC,Infineon Technologies AG,IFNNY,10/21/2019,18.93,19.07,18.81,18.97,18.73,156100
OTC,Infineon Technologies AG,IFNNY,10/22/2019,18.77,18.79,18.45,18.49,18.26,76500
OTC,Infineon Technologies AG,IFNNY,10/23/2019,18.13,18.51,18.1,18.42,18.19,100100
OTC,Infineon Technologies AG,IFNNY,10/24/2019,19.1,19.22,19.02,19.18,18.94,171700
OTC,Infineon Technologies AG,IFNNY,10/25/2019,19.32,19.49,19.28,19.46,19.21,123100
OTC,Infineon Technologies AG,IFNNY,10/28/2019,19.78,20.06,19.76,20.06,19.81,208200
OTC,Infineon Technologies AG,IFNNY,10/29/2019,20.27,20.28,19.85,19.85,19.6,136900
OTC,Infineon Technologies AG,IFNNY,10/30/2019,19.93,19.93,19.58,19.91,19.66,61600
OTC,Infineon Technologies AG,IFNNY,10/31/2019,19.57,19.59,19.13,19.37,19.12,105900
OTC,Infineon Technologies AG,IFNNY,11/1/2019,19.84,19.93,19.8,19.9,19.65,100900
OTC,Infineon Technologies AG,IFNNY,11/4/2019,20.46,20.53,20.35,20.39,20.13,167300
OTC,Infineon Technologies AG,IFNNY,11/5/2019,20.62,20.68,20.45,20.53,20.27,84800
OTC,Infineon Technologies AG,IFNNY,11/6/2019,20.57,20.58,20.35,20.44,20.18,93800
OTC,Infineon Technologies AG,IFNNY,11/7/2019,20.81,21.3,20.81,21.12,20.85,153300
OTC,Infineon Technologies AG,IFNNY,11/8/2019,20.83,20.93,20.59,20.82,20.56,65900
OTC,Infineon Technologies AG,IFNNY,11/11/2019,20.36,20.49,20.35,20.41,20.15,119900
OTC,Infineon Technologies AG,IFNNY,11/12/2019,21.57,21.76,21.45,21.51,21.24,151600
OTC,Infineon Technologies AG,IFNNY,11/13/2019,21.45,21.7,21.45,21.57,21.3,95200
OTC,Infineon Technologies AG,IFNNY,11/14/2019,21.47,21.47,21.3,21.45,21.18,78600
OTC,Infineon Technologies AG,IFNNY,11/15/2019,21.58,21.7,21.51,21.57,21.3,222700
OTC,Infineon Technologies AG,IFNNY,11/18/2019,21.38,21.56,21.25,21.4,21.13,126400
OTC,Infineon Technologies AG,IFNNY,11/19/2019,21.54,21.54,21.27,21.29,21.02,104400
OTC,Infineon Technologies AG,IFNNY,11/20/2019,21.17,21.24,20.86,20.99,20.72,319800
OTC,Infineon Technologies AG,IFNNY,11/21/2019,20.95,20.95,20.68,20.85,20.59,129700
OTC,Infineon Technologies AG,IFNNY,11/22/2019,21.2,21.25,21.04,21.09,20.82,69500
OTC,Infineon Technologies AG,IFNNY,11/25/2019,21.44,21.69,21.42,21.69,21.41,124200
OTC,Infineon Technologies AG,IFNNY,11/26/2019,21.72,21.83,21.6,21.83,21.55,827000
OTC,Infineon Technologies AG,IFNNY,11/27/2019,21.74,21.77,21.63,21.64,21.37,1065900
OTC,Infineon Technologies AG,IFNNY,11/29/2019,21.51,21.51,21.32,21.32,21.05,245500
OTC,Infineon Technologies AG,IFNNY,12/2/2019,21.39,21.39,21.06,21.22,20.95,135600
OTC,Infineon Technologies AG,IFNNY,12/3/2019,21.14,21.27,20.94,21.27,21,165900
OTC,Infineon Technologies AG,IFNNY,12/4/2019,21.42,21.47,21.28,21.39,21.12,96300
OTC,Infineon Technologies AG,IFNNY,12/5/2019,21.46,21.65,21.35,21.42,21.15,198100
OTC,Infineon Technologies AG,IFNNY,12/6/2019,22.04,22.22,22.03,22.18,21.9,123400
OTC,Infineon Technologies AG,IFNNY,12/9/2019,22.12,22.17,21.9,21.9,21.62,100300
OTC,Infineon Technologies AG,IFNNY,12/10/2019,22.05,22.21,21.97,21.97,21.69,120400
OTC,Infineon Technologies AG,IFNNY,12/11/2019,22.16,22.55,22.16,22.53,22.24,112000
OTC,Infineon Technologies AG,IFNNY,12/12/2019,22.74,23.21,22.74,23.21,22.92,145200
OTC,Infineon Technologies AG,IFNNY,12/13/2019,23.38,23.68,23.36,23.42,23.12,232300
OTC,Infineon Technologies AG,IFNNY,12/16/2019,23.24,23.53,23.23,23.23,22.93,135900
OTC,Infineon Technologies AG,IFNNY,12/17/2019,23.14,23.17,23.04,23.14,22.85,128200
OTC,Infineon Technologies AG,IFNNY,12/18/2019,22.78,22.78,22.62,22.64,22.35,188600
OTC,Infineon Technologies AG,IFNNY,12/19/2019,22.75,22.87,22.67,22.87,22.58,109000
OTC,Infineon Technologies AG,IFNNY,12/20/2019,22.66,22.7,22.54,22.6,22.31,81600
OTC,Infineon Technologies AG,IFNNY,12/23/2019,22.51,22.61,22.45,22.55,22.26,73700
OTC,Infineon Technologies AG,IFNNY,12/24/2019,22.48,22.62,22.38,22.45,22.16,143100
OTC,Infineon Technologies AG,IFNNY,12/26/2019,22.38,22.65,20.58,22.54,22.25,117200
OTC,Infineon Technologies AG,IFNNY,12/27/2019,22.74,22.76,22.59,22.59,22.3,59300
OTC,Infineon Technologies AG,IFNNY,12/30/2019,22.57,22.76,22.36,22.39,22.11,75900
OTC,Infineon Technologies AG,IFNNY,12/31/2019,22.6,22.84,22.34,22.4,22.12,71000
OTC,Infineon Technologies AG,IFNNY,1/2/2020,23.26,23.33,23.1,23.27,22.97,168500
OTC,Infineon Technologies AG,IFNNY,1/3/2020,22.6,22.79,22.6,22.61,22.32,100700
OTC,Infineon Technologies AG,IFNNY,1/6/2020,22.15,22.44,22.12,22.39,22.11,179400
OTC,Infineon Technologies AG,IFNNY,1/7/2020,23.05,23.42,22.97,23.3,23,168600
OTC,Infineon Technologies AG,IFNNY,1/8/2020,23.73,23.93,23.61,23.82,23.52,120300
OTC,Infineon Technologies AG,IFNNY,1/9/2020,24.08,24.1,23.82,23.99,23.69,98600
OTC,Infineon Technologies AG,IFNNY,1/10/2020,23.86,23.95,23.62,23.68,23.38,124200
OTC,Infineon Technologies AG,IFNNY,1/13/2020,23.9,24.19,23.84,24.18,23.87,134400
OTC,Infineon Technologies AG,IFNNY,1/14/2020,23.79,23.96,23.66,23.83,23.53,130200
OTC,Infineon Technologies AG,IFNNY,1/15/2020,23.55,23.64,23.42,23.45,23.15,55500
OTC,Infineon Technologies AG,IFNNY,1/16/2020,23.59,23.69,23.52,23.64,23.34,48500
OTC,Infineon Technologies AG,IFNNY,1/17/2020,23.55,23.55,23.37,23.5,23.2,112100
OTC,Infineon Technologies AG,IFNNY,1/21/2020,23.24,23.44,23.15,23.21,22.92,73200
OTC,Infineon Technologies AG,IFNNY,1/22/2020,23.4,23.64,23.4,23.48,23.18,86200
OTC,Infineon Technologies AG,IFNNY,1/23/2020,24.01,24.02,23.73,23.86,23.56,59100
OTC,Infineon Technologies AG,IFNNY,1/24/2020,24.24,24.3,23.95,24.04,23.73,78300
OTC,Infineon Technologies AG,IFNNY,1/27/2020,23.4,23.47,23.25,23.25,22.95,94200
OTC,Infineon Technologies AG,IFNNY,1/28/2020,22.79,23.15,22.77,23.14,22.85,93100
OTC,Infineon Technologies AG,IFNNY,1/29/2020,23.31,23.33,22.84,22.97,22.68,163100
OTC,Infineon Technologies AG,IFNNY,1/30/2020,22.48,22.56,22.26,22.49,22.2,543000
OTC,Infineon Technologies AG,IFNNY,1/31/2020,21.98,21.99,21.4,21.47,21.2,407100
OTC,Infineon Technologies AG,IFNNY,2/3/2020,21.5,21.67,21.42,21.44,21.17,61900
OTC,Infineon Technologies AG,IFNNY,2/4/2020,22.06,22.23,21.95,22.19,21.91,92100
OTC,Infineon Technologies AG,IFNNY,2/5/2020,24.56,24.59,24.28,24.43,24.12,195700
OTC,Infineon Technologies AG,IFNNY,2/6/2020,24.42,24.45,24.24,24.36,24.05,149800
OTC,Infineon Technologies AG,IFNNY,2/7/2020,23.98,24.05,23.72,23.75,23.45,166700
OTC,Infineon Technologies AG,IFNNY,2/10/2020,23.57,23.83,23.56,23.83,23.53,723300
OTC,Infineon Technologies AG,IFNNY,2/11/2020,23.78,24.24,23.73,24.2,23.89,72700
OTC,Infineon Technologies AG,IFNNY,2/12/2020,24.76,24.9,24.73,24.86,24.54,55200
OTC,Infineon Technologies AG,IFNNY,2/13/2020,24.77,24.85,24.52,24.63,24.32,88400
OTC,Infineon Technologies AG,IFNNY,2/14/2020,24.46,24.54,24.27,24.29,23.98,79500
OTC,Infineon Technologies AG,IFNNY,2/18/2020,23.51,23.7,23.31,23.4,23.1,133300
OTC,Infineon Technologies AG,IFNNY,2/19/2020,23.79,24,23.79,23.91,23.61,119400
OTC,Infineon Technologies AG,IFNNY,2/20/2020,23.68,23.81,23.31,23.69,23.39,105000
OTC,Infineon Technologies AG,IFNNY,2/21/2020,23.1,23.12,22.65,22.75,22.75,95100
OTC,Infineon Technologies AG,IFNNY,2/24/2020,21.48,21.93,21,21.76,21.76,186000
OTC,Infineon Technologies AG,IFNNY,2/25/2020,22.39,22.51,21.94,22.02,22.02,572900
OTC,Infineon Technologies AG,IFNNY,2/26/2020,22.31,22.51,22.05,22.25,22.25,253300
OTC,Infineon Technologies AG,IFNNY,2/27/2020,21.15,21.77,20.96,21.36,21.36,212200
OTC,Infineon Technologies AG,IFNNY,2/28/2020,20.14,20.99,20.1,20.74,20.74,227900
OTC,Infineon Technologies AG,IFNNY,3/2/2020,20.69,20.99,20.18,20.88,20.88,711100
OTC,Infineon Technologies AG,IFNNY,3/3/2020,21.51,21.77,20.71,21.04,21.04,763300
OTC,Infineon Technologies AG,IFNNY,3/4/2020,21.19,21.38,20.9,21.24,21.24,179400
OTC,Infineon Technologies AG,IFNNY,3/5/2020,20.13,20.31,19.59,20.2,20.2,212900
OTC,Infineon Technologies AG,IFNNY,3/6/2020,19.2,19.46,18.91,19.21,19.21,342100
OTC,Infineon Technologies AG,IFNNY,3/9/2020,17.58,18.43,17.48,17.48,17.48,568800
OTC,Infineon Technologies AG,IFNNY,3/10/2020,18.74,18.97,18,18.97,18.97,242100
OTC,Infineon Technologies AG,IFNNY,3/11/2020,18.48,18.55,17.65,17.79,17.79,408000
OTC,Infineon Technologies AG,IFNNY,3/12/2020,16.22,16.32,15.13,15.13,15.13,473000
OTC,Infineon Technologies AG,IFNNY,3/13/2020,16.72,16.81,15.4,16.48,16.48,760300
OTC,Infineon Technologies AG,IFNNY,3/16/2020,12.88,14.55,12.8,13.31,13.31,462800
OTC,Infineon Technologies AG,IFNNY,3/17/2020,13.37,14.15,13.19,13.99,13.99,402900
OTC,Infineon Technologies AG,IFNNY,3/18/2020,12.23,12.86,11,11.26,11.26,543700
OTC,Infineon Technologies AG,IFNNY,3/19/2020,11.39,12.4,11.27,11.93,11.93,1388400
OTC,Infineon Technologies AG,IFNNY,3/20/2020,12.61,12.86,11.68,11.69,11.69,317300
OTC,Infineon Technologies AG,IFNNY,3/23/2020,11.92,12.76,11.83,12.5,12.5,744600
OTC,Infineon Technologies AG,IFNNY,3/24/2020,14.13,14.23,13.49,14.01,14.01,410600
OTC,Infineon Technologies AG,IFNNY,3/25/2020,14.62,15.46,14.34,15.23,15.23,462000
OTC,Infineon Technologies AG,IFNNY,3/26/2020,14.91,16,14.91,15.97,15.97,1164600
OTC,Infineon Technologies AG,IFNNY,3/27/2020,15.21,15.21,14.75,14.75,14.75,1059600
OTC,Infineon Technologies AG,IFNNY,3/30/2020,15.03,15.12,14.65,14.85,14.85,829300
OTC,Infineon Technologies AG,IFNNY,3/31/2020,14.86,14.86,14.31,14.5,14.5,329000
OTC,Infineon Technologies AG,IFNNY,4/1/2020,13.91,14.17,13.54,13.59,13.59,255400
OTC,Infineon Technologies AG,IFNNY,4/2/2020,13.78,14.39,13.78,14.35,14.35,781300
OTC,Infineon Technologies AG,IFNNY,4/3/2020,14.46,14.69,14.24,14.42,14.42,343600
OTC,Infineon Technologies AG,IFNNY,4/6/2020,15.2,15.65,15.12,15.61,15.61,371000
OTC,Infineon Technologies AG,IFNNY,4/7/2020,16.61,16.67,16,16.19,16.19,278800
OTC,Infineon Technologies AG,IFNNY,4/8/2020,16.73,17.39,16.5,17.15,17.15,241500
OTC,Infineon Technologies AG,IFNNY,4/9/2020,17.72,18.1,17.47,17.75,17.75,425800
OTC,Infineon Technologies AG,IFNNY,4/13/2020,17.64,17.75,17.3,17.6,17.6,285300
OTC,Infineon Technologies AG,IFNNY,4/14/2020,18.04,18.93,18.02,18.6,18.6,383800
OTC,Infineon Technologies AG,IFNNY,4/15/2020,17.11,17.13,16.68,16.9,16.9,274000
OTC,Infineon Technologies AG,IFNNY,4/16/2020,17.09,17.12,16.62,16.83,16.83,302900
OTC,Infineon Technologies AG,IFNNY,4/17/2020,17.9,18.23,17.7,18.09,18.09,337200
OTC,Infineon Technologies AG,IFNNY,4/20/2020,17.66,18.1,17.63,17.69,17.69,348200
OTC,Infineon Technologies AG,IFNNY,4/21/2020,16.77,17.02,16.36,16.55,16.55,849900
OTC,Infineon Technologies AG,IFNNY,4/22/2020,17.45,17.51,17.28,17.44,17.44,172100
OTC,Infineon Technologies AG,IFNNY,4/23/2020,17.15,17.37,16.63,16.74,16.74,1022800
OTC,Infineon Technologies AG,IFNNY,4/24/2020,16.69,16.85,16.5,16.85,16.85,442300
OTC,Infineon Technologies AG,IFNNY,4/27/2020,17.06,17.16,16.98,17.11,17.11,385000
OTC,Infineon Technologies AG,IFNNY,4/28/2020,18.17,18.22,17.59,17.59,17.59,218300
OTC,Infineon Technologies AG,IFNNY,4/29/2020,18.65,19,18.46,18.89,18.89,732000
OTC,Infineon Technologies AG,IFNNY,4/30/2020,18.53,18.75,18.27,18.36,18.36,153400
OTC,Infineon Technologies AG,IFNNY,5/1/2020,17.65,18,17.48,17.49,17.49,160900
OTC,Infineon Technologies AG,IFNNY,5/4/2020,17.17,17.54,17.08,17.44,17.44,278900
OTC,Infineon Technologies AG,IFNNY,5/5/2020,17.96,18.34,17.94,18.1,18.1,935000
OTC,Infineon Technologies AG,IFNNY,5/6/2020,19.04,19.27,18.81,18.89,18.89,625800
OTC,Infineon Technologies AG,IFNNY,5/7/2020,19.49,19.8,19.49,19.73,19.73,341300
OTC,Infineon Technologies AG,IFNNY,5/8/2020,20.16,20.16,19.76,19.9,19.9,365000
OTC,Infineon Technologies AG,IFNNY,5/11/2020,19.23,19.52,19.03,19.41,19.41,200600
OTC,Infineon Technologies AG,IFNNY,5/12/2020,19.51,19.72,18.9,18.93,18.93,344000
OTC,Infineon Technologies AG,IFNNY,5/13/2020,18.89,18.97,18.51,18.66,18.66,216800
OTC,Infineon Technologies AG,IFNNY,5/14/2020,18.05,18.62,17.84,18.58,18.58,193700
OTC,Infineon Technologies AG,IFNNY,5/15/2020,18.24,18.46,18.14,18.46,18.46,133900
OTC,Infineon Technologies AG,IFNNY,5/18/2020,19.34,20,19.28,19.9,19.9,758600
OTC,Infineon Technologies AG,IFNNY,5/19/2020,19.71,20.34,19.67,19.98,19.98,188700
OTC,Infineon Technologies AG,IFNNY,5/20/2020,21.11,21.43,20.95,21.2,21.2,317800
